video_id,sign_language,split
LwvP-rxwKPs,hsh,train
twnqUbMIIbQ,hsh,val
xBx1nGEeRJs,hsh,train
Gp7gNSPOg-0,hsh,train
S1S83mPdnbo,hsh,train
K-Xj0EnCgmI,hsh,train
4C_OUc4u1Gs,hsh,train
G4ScLlDUWGA,hsh,train
iVkOMhjDvE8,hsh,train
QPcn1pvrnuc,hsh,train
iMtaJf-6efQ,hsh,train
jrWk7M02huo,hsh,train
WTl3Gk3u42w,hsh,train
nHDZ-c7RM_k,hsh,train
OcrTW_GST3M,hsh,train
a36AnfaKgWg,hsh,train
EaK7h_BR2CQ,hsh,train
UOovbwl5s9A,hsh,train
mtzZk14ynEk,hsh,test
9kJZrHTwaX8,hsh,train
VWimoP7iXHs,hsh,train
TJWIudu9VAc,hsh,train
xFhaCJubQM4,hsh,train
D5fdrBezinE,hsh,train
PRBnTIMx7uM,hsh,train
A14tnyG_unw,hsh,train
LZDTFrLKEaQ,hsh,train
zCJIsS7xSTU,hsh,train
D5yQYbPWJh8,hsh,train
IYi_O9F32z8,hsh,train
ZAobC8G8kcg,hsh,train
ezPkdPFG3xQ,hsh,train
Mz8vZsIby0k,hsh,train
Agz0voALzug,hsh,train
A08VuTnfseg,hsh,train
nVYEDLHdJjQ,hsh,train
0LFIXsZY770,hsh,train
o1kjhVHo7FE,hsh,train
UbiRistFJ4Y,hsh,train
qEvpcSh3ziU,hsh,train
4xX-gAzf6B8,hsh,train
Sg2O3yjkAyQ,hsh,train
DYuWYB_2vNU,hsh,train
xz1I19IdkRc,hsh,train
eORR-_0Souk,hsh,train
WS3URRaLYHk,hsh,train
suUB4mJH-cE,hsh,train
COz2rI8qNhQ,hsh,train
cYyqzcpuakE,hsh,train
ULypXzoKGvE,hsh,train
RzrQZ7fRo48,hsh,train
TAyCgg8V55M,hsh,test
7imsGhzkBH8,hsh,train
-AwmNR8HJ44,hsh,train
w6ZNhp88C2M,hsh,train
NJoV_LsRf90,hsh,train
8VjXyddQGTY,hsh,train
kcfEL6PB0Y8,hsh,train
rvvecbtoDf0,hsh,train
NPiMQcToeBQ,hsh,train
twERplat6Zw,hsh,train
Zs-fx4TV_h0,hsh,train
YvH12mCQLkU,hsh,train
-zgb3R7y0o4,hsh,train
TIlOle3cZnw,hsh,val
_aVd7DZFXsI,hsh,train
OW-NApcCBDo,hsh,train
34fqZlCVvPM,hsh,train
9rFiMk9OWB8,hsh,train
bTbFGn15c-8,hsh,train
xzCcZ-2mxU4,hsh,test
Ui5tem0bnR8,hsh,test
SB8oiFL1LpE,hsh,train
VUsz0cNMl1M,hsh,val
fK-qQpZqGz0,hsh,train
1Lc6keMAgVM,hsh,train
kSS-tCVInhI,hsh,train
qndLm4lrQZY,hsh,train
v4tm69zOyHw,hsh,train
aCvf8tx7RBY,hsh,train
RTt_lyLecUQ,hsh,train
UO2tTsPcN3I,hsh,train
yD6CGAUKzeM,hsh,train
lPn5jv5zmng,hsh,train
vvI-FuSZbbA,hsh,train
QoRYOKYGyx4,hsh,train
MxB6TNyz0BU,hsh,train
9rPbdiS1OjM,hsh,train
6BVx0WC9lpw,hsh,train
YMZflB9_sNw,hsh,train
QcviXUlws00,hsh,train
-hOKdC_RDSk,hsh,train
VkR-qObc7JA,hsh,test
Igh18-e5pfs,hsh,train
2UY7Oy9L2h0,hsh,train
KtrNMqx_jPs,hsh,train
pfpBXMp3Aeo,hsh,test
h6CTFzl0NPY,hsh,train
rETN3V1e8V8,hsh,train
EtQfpLGAJTg,hsh,train
Tv8FMDo-ARk,hsh,train
btm2XbqMG5o,hsh,train
odRUAS7saHM,hsh,train
sQyqgobkbNg,hsh,train
T5Mn_8XVx1g,hsh,train
E24am7ihLpo,hsh,train
QpCNGduWFEg,hsh,train
4wHzzlU1uvA,hsh,train
gWCzN-rnEF4,hsh,val
jc-5NENzb_c,hsh,train
FDV0EFTbEd0,hsh,train
gtKf-djw7SQ,hsh,train
oyi8Riugz6U,hsh,train
jzQLdxG-hUA,hsh,train
2CuKRAVPHw8,hsh,train
y_BnRKFOXaM,hsh,train
pR8iWmIATfY,hsh,train
UJJK7Yt5Xko,hsh,train
ADe-Lvn1dE8,hsh,train
IUu_jjLTOSE,hsh,train
IQkm6hKP1Qw,hsh,train
tDa2zS6sODY,hsh,train
Fx_QOwVkw4M,hsh,train
muxrGFiVZiw,hsh,train
Zi-3j_IJWwY,hsh,train
Q2zbnEYUqow,hsh,train
sTa8yg_hhGk,hsh,val
oxOGlc2x6H8,hsh,train
u3poziEbFGY,hsh,train
-rQCQfq9Q-0,hsh,train
ZokCL2FdTHE,hsh,train
Bk18xlL2iew,hsh,train
MirXca6Bf4c,hsh,train
h149wT6jxQU,hsh,train
IGm2HT6WqT4,hsh,train
VkJUPqwB8PA,hsh,train
HVoYtUFciPQ,hsh,train
uIoln8hPQvQ,hsh,train
fr372n0TdaM,hsh,train
7zoGAUywMM8,hsh,train
UQUeRKGjNLU,hsh,train
CqJ6JTs8BRM,hsh,train
tqqGOGT8OQI,hsh,train
f4HhrNVUgAc,hsh,train
ISmZXRyhxJ4,hsh,val
GpAg1T6MokM,hsh,train
Wx_8gjBA1nM,hsh,train
bUB63O9XFWI,hsh,train
hV2WV79wqKA,hsh,train
nrClnsIuLWg,hsh,train
VNBjnILAKRU,hsh,train
TxXU7MeDVJ8,hsh,train
GLwybIAKZko,hsh,train
D4KHzc_0o6s,hsh,train
U8IPCTlbzxY,hsh,train
7_cittGHQVQ,hsh,train
aji50GPUo6Q,hsh,val
XUfuvdTUiSI,hsh,test
SoKa7HZZtFg,hsh,train
Q3PZKUJApN0,hsh,train
AkBZRlOM0wE,hsh,train
ADcjY0Aabg4,hsh,train
BL1y-kqJJK4,hsh,train
OrFkKwsDe-s,hsh,train
PM-dFpIcKFs,hsh,train
b0M3TgRrNLo,hsh,train
RG_UlB0MiwM,hsh,train
51mrVx2_I-w,hsh,train
dZEquqi6LKM,hsh,train
P_J-JVU-oVI,hsh,train
vrI3L1KUf9s,hsh,train
PiIMsdDQ3wM,hsh,train
fXTBrfNGuEg,hsh,train
fi20TEKAvh4,hsh,train
QjLbp0lKg-0,hsh,train
tZH_mjsGdpY,hsh,train
PnJWMK5epzw,hsh,train
mZEOfAMPh0g,hsh,train
w0rA40HKv5o,hsh,test
3b5WayKrqIY,hsh,train
efA722kNtJo,hsh,train
TYwilZjKynI,hsh,val
hzOSgSs-fkk,hsh,train
iGHIms2lSLY,hsh,train
wmsMg-cDtRY,hsh,train
qnialGjtriQ,hsh,train
3z4NTOA77xU,hsh,train
Qja8Hom_ccM,hsh,train
rahgFxexl_c,hsh,train
c5SP-v54uXs,hsh,train
YIJ5KEJ5knQ,hsh,train
lcTjOxBIReg,hsh,train
HiHQFy_AhDg,hsh,train
Nt1bGgOMI5o,hsh,train
yHa0_Rb6u0w,hsh,train
QzA9cuMbml8,hsh,train
lJDWancZCM4,hsh,test
m6_rwGaQpMs,hsh,train
1WC9RcsGDYc,hsh,train
zcu_aa0DRTQ,hsh,train
XPS3SILlzlI,hsh,train
UbPVOQw22rY,hsh,train
UM-OPHIIdEs,hsh,train
TQn_jiPUW6g,hsh,val
HWxz3Hb_YwE,hsh,train
vMQmGdTOizc,hsh,train
A_naDcOo6zo,hsh,train
_Jz6X7SInXo,hsh,train
5FWqxTAsFVY,hsh,train
37oh4kxLfzI,hsh,train
kkiKAB_FB0E,hsh,train
y0z4buZcyoI,hsh,train
QXsRO53-kSM,hsh,train
ZrvM6pdhUes,hsh,train
gQjRdtuxRBQ,hsh,train
7jJ_bHQu-bs,hsh,train
PIeqHy5eIR0,hsh,train
mlmhDK6a_fw,hsh,train
3y17rkSU7d8,hsh,test
opUfxOMTNhY,hsh,train
l4_qfIMbADY,hsh,train
owm-u6L6FXw,hsh,train
yov97ukPfk8,hsh,train
ocn79XAp-wI,hsh,train
fyihlBlK9Ms,hsh,train
ckEPtovBJSk,hsh,train
OA5aly0Mauk,hsh,train
8HyVRRpzqUg,hsh,train
X_HKCUQI610,hsh,train
FsDX9x-HRg4,hsh,train
Df8eM0WrVJA,hsh,val
h1dAxhZYHyI,hsh,train
muuvbBzC6Ds,hsh,train
0y2hArahKO0,hsh,train
VvBkNUYwgvQ,hsh,train
3aPLIRMEnFA,hsh,train
2xUn9cp5FZ0,hsh,test
BWWlHsq1EBY,hsh,train
na2XhKjPQlI,hsh,train
GNLs0OyxFik,hsh,train
ru4ZFP2phZM,hsh,train
hTsOYXjXKYg,hsh,train
QgcEkfsXTEw,hsh,train
hlcfmuwzcyU,hsh,train
fsMqbNuPaU0,hsh,train
VF2wTW8pEMQ,hsh,train
_oSIca1CEgg,hsh,test
ZfQsFYM-QmQ,hsh,train
5TQ8Lm6XvUg,hsh,val
tjTfxNgZQO8,hsh,train
iz5SyQmygBU,hsh,train
ezRlYgW9tiI,hsh,train
DhruFdLqqms,hsh,train
QMm4UI4nmWk,hsh,train
VxneyYwv-c4,hsh,train
xuywWIqVNW4,hsh,train
F7kD0stUrkw,hsh,train
Poj-up2pRfQ,hsh,train
7bmpSAS0QIY,hsh,train
0PyopyIgDSQ,hsh,train
GLdaOghQWL8,hsh,val
JvUJ6h2lEIk,hsh,train
-o0hg30-DhQ,hsh,train
dHXDu40xEFk,hsh,train
VDOT3UXEFPg,hsh,train
oGR9ygtWUnI,hsh,train
qjviYDTasmQ,hsh,train
NOqeAyf2ScI,hsh,train
q5TDzycTZiY,hsh,train
RkoND1aHBs8,hsh,train
jkZHbuf4FwY,hsh,train
42OlWT_jLHg,hsh,train
hgWV2qTJ-tU,hsh,train
uywHsZLRt6g,hsh,train
gmZEkn7gx_8,hsh,train
esr34vfIe4g,hsh,train
Tlb6cHYOBGs,hsh,train
67bwqiMNTpU,hsh,test
l2fpr2rxW-4,hsh,train
RnUPSOK50Zc,hsh,train
iSLQo8u8568,hsh,train
v3JppJ1Qg2M,hsh,train
bx3IlxC1MOc,hsh,train
FjHz99le62s,hsh,train
wx4yowaxlQk,hsh,train
mol_wqJ-4Bs,hsh,train
vaDKXzTCTGY,hsh,train
SX5Vn34lSgs,hsh,train
LJNvda_mVv0,hsh,train
37jvjCqCrME,hsh,train
skLHnM1qeNA,hsh,train
tBLJiSNGH_g,hsh,train
7WyodIqKo_E,hsh,train
DiDU9zq2u2w,hsh,train
nQt605VjaJU,hsh,train
JSIKGk2YY8w,hsh,train
bb63_qR1Dj4,hsh,val
KyvP9cpGF_8,hsh,train
HdkTuRfqrko,hsh,train
OJPoGTOvo7s,hsh,train
RwaECtWUhK4,hsh,train
OhXMILHS07g,hsh,train
iY0xt4xHI6o,hsh,train
H56_W1FHpIw,hsh,train
9DYaN4WySX8,hsh,train
A7U_IGArcC4,hsh,train
K6eWXTRahSY,hsh,test
VN_AlJvcLwE,hsh,train
XAwDrlMPNrM,hsh,test
h12eRxgZg5E,hsh,train
WgYGM095aKs,hsh,test
HrPIlKllNXg,hsh,train
SJQ1_8LJeuI,hsh,train
xkKaFVuLJTw,hsh,train
DiD2fZruxPI,hsh,train
LG8vlaJPxDQ,hsh,train
WBPdHuAOmxU,hsh,train
Xz-MzGVNA58,hsh,train
zxFjl_z8IJQ,hsh,train
T3YNSOPI2-Y,hsh,train
whzIWZ8dqS0,hsh,train
7yNwOr2zs5w,hsh,train
59ZGBYdXBew,hsh,train
yXYBfvGcd_8,hsh,train
BGRj-9a6bcY,hsh,train
dM7ubokTQ9M,hsh,train
3cUZvntcopQ,hsh,train
wkKPwObEfj0,hsh,train
S_AQWhM1OWY,hsh,train
7shMmTk3SlM,hsh,train
E5ZrIxjKXlA,hsh,train
X2u2ZlJkyN0,hsh,train
H1hEoF3BNzI,hsh,train
aElLiNDVlYI,hsh,train
bJt-CC18bMM,hsh,train
sq7ZXKezJ60,hsh,train
GuVIdToQw-Y,hsh,train
a_qxtg6DGQ4,hsh,train
8PpHRx3lqco,hsh,train
RngezaKIk0E,hsh,train
gYBPdG6s-E8,hsh,train
dvw_Phb7sNk,hsh,test
qFyey_B_uxM,hsh,train
DBM5vOjDwbs,hsh,train
vPsR58Ark9c,hsh,train
UoRrcy9vuv0,hsh,train
n_Q5OqPmS6I,hsh,train
vV4ZJJYVO0s,hsh,train
TAEdXeE8KVw,hsh,val
FaOS2rYMYJ8,hsh,train
_FTjZhu2nFo,hsh,train
62RhNOI-Ujk,hsh,train
at_86Qdzl-A,hsh,train
UYzdbnFbwV0,hsh,test
JBhqrCSEgG8,hsh,train
e8io4PEJZ8Q,hsh,train
ccuUxwwsKqA,hsh,train
d3LEs7lm_Rk,hsh,train
yXB5YiV_uJs,hsh,train
SRs79xNQNvk,hsh,train
IoMG2qbICkQ,hsh,train
brn-vpV4rqM,hsh,train
wSDZjj2tCUw,hsh,train
YKu8SKA0veQ,hsh,train
-ikVh-E6B6k,hsh,train
OqT3La-Z9rY,hsh,train
4VEESa8O1ag,hsh,train
-4C1ruy6ULE,hsh,train
yFzEZ_lbI00,hsh,train
7XUMYqb57c4,hsh,train
Lp6EU5Xh854,hsh,train
1R6kG5i3fWI,hsh,train
_fcs6DGlOEo,hsh,train
AE_JYx7c6y4,hsh,train
vHW3wnMyFAA,hsh,train
ifebErR-v28,hsh,train
wDswKurzZ-c,hsh,train
cx5tiqB8t0E,hsh,train
ns0xd4HJtyM,hsh,train
HnHS0snsFw4,hsh,train
D2gfOqAgiac,hsh,train
u0qsKhiFKyE,hsh,train
6CkiGKq0a_0,hsh,test
ReQnY9FrauQ,hsh,train
jIjDV11IQbw,hsh,train
y3e5AgFwZIY,hsh,train
1PozVLc4r9U,hsh,val
sf5iJ_3DnxU,hsh,train
-iOMf0LTS7o,hsh,train
xPQufuFcdsc,hsh,test
T2Ieb-mfxpU,hsh,train
fXRe0QHOFaM,hsh,train
g4BL1zPcnlk,hsh,val
TRc0XyZI-Sg,hsh,train
HMCKoRlwL24,hsh,train
CDteZewJDYQ,hsh,val
9r3JMkT7jPw,hsh,train
R7P0qPaCN_4,hsh,train
RwIZJ03cwk4,hsh,train
GTCkrCvWslo,hsh,train
_AtX2NuqT0U,hsh,train
3L5thuye9sU,hsh,train
QuqFealcRMc,hsh,train
jTgolI_0230,hsh,val
3auiGH480tI,hsh,train
gYBn0iVp0qs,hsh,train
y0R4KIxTTTw,hsh,train
CMXFaC6I3O0,hsh,train
GlCILSbhG7o,hsh,train
vGpX4Iq98zk,hsh,train
cXKJAH6_Azw,hsh,train
DHuA0ARL8Q4,hsh,train
y_e1aimisJw,hsh,train
NGKFAptQhXU,hsh,train
sgEjykJyIlA,hsh,train
2coyMreQ7H8,hsh,val
X9yoB2-A340,hsh,train
jMSe1ujUwf8,hsh,train
3j4FwUJQiC4,hsh,test
j6MvZDUzyGw,hsh,train
_oW163u7EWM,hsh,train
bW8FGLou2Gg,hsh,train
ok4JBUasa58,hsh,train
wAJSILjnuJA,hsh,train
un6cxRUnKlc,hsh,train
y3rPrvPIcYI,hsh,train
S-Obt5jJnDY,hsh,train
i-Z3265wA10,hsh,train
IGqtNYY6nhY,hsh,train
wfM2-pKb4vc,hsh,train
Im32xyiSSiE,hsh,train
RwHENdqUlDo,hsh,train
W9sg9bU-0EQ,hsh,train
KwIpeqy_aBM,hsh,val
DN5Uy3DAtuQ,hsh,train
M4urpsWg6SY,hsh,train
3fzUEOcbQDQ,hsh,train
nGLY4T6irtA,hsh,train
ww89yeGOMMw,hsh,train
KNTNSt7PT9Y,hsh,train
c9Vww2IinG0,hsh,train
QIoxV-pfzWM,hsh,train
Njdx09zpaPQ,hsh,train
s31YKIACSZ0,hsh,train
9jK6XYOsj8M,hsh,train
7s5Xhpf6Yv0,hsh,train
PshjSl20GFo,hsh,val
B2nDfLnixCE,hsh,train
pRG8E16LWW8,hsh,train
miJC4jWB7t4,hsh,train
VqiV6x9LkdQ,hsh,train
JYUUESLMlwQ,hsh,train
uA0h9k_ydpc,hsh,train
ti6ogctIqbw,hsh,train
-YTzPYzLxL8,hsh,val
T1TF4tpfnb4,hsh,train
uwVX8HaPnn8,hsh,train
B2TAlCHzUIQ,hsh,train
WUOeHGfL9xI,hsh,train
pAM4NE8k-U4,hsh,val
5Placppp2rI,hsh,train
t_5gIBeFqFs,hsh,train
TQtvXcnjXeQ,hsh,test
V899KF-Wjn8,hsh,train
S1yHKmqUzBQ,hsh,val
5RofIcEjc3k,hsh,train
KlUCciNJmIQ,hsh,val
rF2bA2Wj6NA,hsh,train
BZ7kcK_qpgI,hsh,train
kOVNYlTftJ0,hsh,val
OZGChYtn1s8,hsh,train
C83Xq0u0bU8,hsh,train
g86sYZNFZ_k,hsh,test
TI3clhpkBrw,hsh,train
lPiboxPcXak,hsh,train
LOhB5YNQlrU,hsh,train
hTmHsG3yb9k,hsh,train
ohJdGU_TjaQ,hsh,train
aFgycengFA4,hsh,train
bX-rU4V4ayk,hsh,train
XKXv6Xi_wiw,hsh,train
n6eP8tWdo7k,hsh,train
X8mbey828OU,hsh,train
BbQiNvOPnng,hsh,train
6QUw8uehzgA,hsh,train
fkjZZrTtSoM,hsh,train
ioXalnrsT9E,hsh,train
fSpT9__u20c,hsh,test
RYIHWTn2FS8,hsh,train
AS7_1RNdDC4,hsh,train
oLFFT6KaIJ4,hsh,train
QM4MHkLeQTM,hsh,train
ii0OGXaMx_U,hsh,train
ThV1uaSb6y0,hsh,train
n-DV0avHhBU,hsh,train
MDqgnjSivds,hsh,train
WNyRhMxuwXA,hsh,train
RV0Qb4R7O0k,hsh,train
xkvL3amokPo,hsh,train
d4orOgtTr7Y,hsh,train
_vfklWkuho0,hsh,train
a7Z-fRCVmf8,hsh,train
ajEST48otLI,hsh,test
VOTbvyfTODs,hsh,val
xx-17CjYy58,hsh,train
audBPll7Umc,hsh,train
lE-dpekNOwE,hsh,train
crjyd8Wabd8,hsh,train
BnxtnLeTe1o,hsh,train
hNn2n9iNXgE,hsh,train
n72V8-7Z5zE,hsh,train
T9v7ZK0JOJ0,hsh,train
LNjvFxAUbk0,hsh,train
cqHY-B_KvDA,hsh,train
ZlnodPb1Ouk,hsh,train
taH0zgAX68k,hsh,train
-mjjPxzM5t4,hsh,train
8Xz80ur96sY,hsh,train
q9a_IrSwEMI,hsh,train
OxTRTT6rWzY,hsh,test
jyCBqvAd0Qk,hsh,train
0wWjg7suDAU,hsh,train
pWCAlMmZxhQ,hsh,train
XP05eBLAtlw,hsh,train
-2qOCDLqyQE,hsh,train
4RS0_sfhRyU,hsh,train
rrr28p-EmpY,hsh,train
I-sqgWHeciw,hsh,val
BCspyBh4_uQ,hsh,train
RPHigXBeAHU,hsh,train
-bL1bpuSGFI,hsh,train
DFUyjBB4Wxk,hsh,train
SMjlh-IYjsA,hsh,train
oq1bAJ92WvQ,hsh,train
GJka4fvyr4M,hsh,train
SzTz3CitjRU,hsh,train
_IbyR_FcGiA,hsh,train
GsmMC4XcN30,hsh,train
qoNvYFZ8g7o,hsh,train
cuRxJKw18tE,hsh,train
6An5IvEhdxg,hsh,train
3ud7KsDoNWE,hsh,train
uhdUILuXjd0,hsh,train
EQC-S7B1HC8,hsh,train
I7HtEqpNhoA,hsh,train
XJzJoLL46rY,hsh,train
Hj_1BGiL1Dw,hsh,train
KeoMgoxP75o,hsh,train
ehCh8_5l54M,hsh,train
KRH6iDbJKc8,hsh,train
wcrd3krI20c,hsh,train
4CHtpOeBm44,hsh,train
wMqIyuw31pU,hsh,train
nutMknYxiFQ,hsh,train
qtSurWEksSw,hsh,train
BB2uiZTwHsA,hsh,train
Kb70JhnVwFg,hsh,train
EpFUgzKr1Tg,hsh,train
8wnO7UEDO14,hsh,train
UATo5I1VS6Y,hsh,train
oQV6HTUITws,hsh,train
3lcCfeURMFU,hsh,train
ckUhTV7fa5w,hsh,train
BvAd_03gejk,hsh,train
bFoz28o6P4I,hsh,train
swaDL-xpC2A,hsh,val
B1r08o_-mDA,hsh,train
lWXRDU0JDpM,hsh,train
dSK6e9c6nRE,hsh,train
a5bdQ9npH0M,hsh,train
vnPoVjiud2A,hsh,train
cHjNoCQtT50,hsh,train
h-v_ZvoNVRg,hsh,train
57u57tMvhQI,hsh,train
BwkatIg9xDc,hsh,train
fdPAa0TOxQg,hsh,train
UELwFmhO6WU,hsh,val
1V4fgni3b7k,hsh,train
Ow9wMEH91fc,hsh,val
TKb0hMcuRzY,hsh,train
1G11Cb2SPCg,hsh,train
WX7UTpH3-bQ,hsh,train
q58yKhthHsc,hsh,train
e77hERTjQw8,hsh,train
c7eEfzLB0_Y,hsh,train
zct-q-Uqy-w,hsh,train
nwSBnlos1w8,hsh,train
SJHzLm3pFv4,hsh,val
mgZZ-Onuj6g,hsh,train
TZuUK-aIaMk,hsh,train
nbLEwcYVn38,hsh,train
8V4TvsZwY4Q,hsh,train
T110fMCYE9s,hsh,train
LVo5zVzOV34,hsh,train
3q4jwsYF3S0,hsh,train
J_aZ2P4eWSY,hsh,val
ZBqU0o5lp7w,hsh,train
PeT8XZgHgco,hsh,train
Ecx3CLR5O28,hsh,train
9eH-abeZ8-0,hsh,train
wdrMeJ4k4p8,hsh,train
G0ddeXXsWko,hsh,train
1m90lFIJSJM,hsh,train
5MFgQ8AbVPs,hsh,train
0yei-EutgH8,hsh,train
AD6-dy1erdM,hsh,train
2WM8mQa5HrM,hsh,train
H0MijjZLY2I,hsh,test
DQX2ogTJH7U,hsh,train
fA-X6P3-7Hc,hsh,train
BriVs6FnN9Y,hsh,train
xkpmqxLQReI,hsh,train
9a7t2k4Nu28,hsh,test
9vUCjGjxQG0,hsh,val
n2Xa9WH2b1Y,hsh,train
NikM14YJUqg,hsh,train
_ANtMWdL_Gg,hsh,train
bYrFtSyzQG8,hsh,train
ogQe3rxV8Zg,hsh,train
QEOoXB5eBdY,hsh,train
V91qpfpMEug,hsh,train
BhMdR8mDZAk,hsh,train
0spc5jBqXA4,hsh,train
hZaBVdr0gXE,hsh,train
-eW-a_SsvBE,hsh,train
nlXhyG47yIw,hsh,train
ObEhfAJSPrw,hsh,test
CTuYoL9FzGY,hsh,train
DKORel6eLro,hsh,test
Sz87RTsF0e8,hsh,train
qon_qI2bcBo,hsh,train
ysEkm491YO4,hsh,train
jdrA3Btanew,hsh,train
zWlii0MLYIk,hsh,train
hQj7QBvwm2Y,hsh,train
t6h448iBpcs,hsh,train
yJpgNSKiBHA,hsh,train
sz3gGd42j9c,hsh,train
dGTdIpAQpdQ,hsh,train
ssRF4ncm2eg,hsh,train
lVTVVIuSt20,hsh,train
JmWBJOCCa7s,hsh,train
a_ZWgvjSMY0,hsh,train
ZtgoXYlMlE4,hsh,test
LZWz9PJb_74,hsh,train
Sd1qTTW5IFE,hsh,train
whmGLuQkI7k,hsh,train
URzwW4EQvb8,hsh,train
z2RJHI9bDYw,hsh,train
F91VbQ48NX8,hsh,train
mEjV4nawsWA,hsh,train
LWcFeumYrP4,hsh,train
Nwz8j6abCEA,hsh,train
qYBCOPXLz3s,hsh,train
0OkUiO8e5yo,hsh,train
-Cqve5Z-Cf0,hsh,train
c7TPJCAPxws,hsh,train
as_3sWH07Fw,hsh,train
g-drH1JQc7I,hsh,train
dyhrzv6g04U,hsh,train
2YQt9YMam-Q,hsh,train
zONFoN-NjGI,hsh,test
-7OTZpBpTAE,hsh,train
7mDaZoCHmRs,hsh,train
1UUn5uEhswM,hsh,train
zFCLh31knsc,hsh,train
rrvRKPyfX7o,hsh,train
oP9OMhZa3Pg,hsh,train
rvyuY2VkZs4,hsh,train
io7AZ8BkvD8,hsh,train
5mmqMa5LhAg,hsh,train
ciNY85pVGRY,hsh,train
YsWH0pePeNE,hsh,train
TPvuYsSyp2c,hsh,test
KJhsAUZHYGo,hsh,train
cWOP7dFMUd4,hsh,train
zMTOAxEoA-Y,hsh,train
HmRu3-TUho8,hsh,train
QHWLXObhE9c,hsh,test
y2i4eor3YVk,hsh,train
hMqxUhawDbU,hsh,train
1Gw0XlA_azM,hsh,train
znDNYTq9jHA,hsh,train
pDo1uu_gb_k,hsh,train
p6VDzw6QZ8Y,hsh,train
41CJnHVYpHk,hsh,train
a8QknRbzEnw,hsh,train
MErWU5pgRO4,hsh,train
mCI7LnCEWNU,hsh,train
3MToARqpQlM,hsh,train
TCpTNuiIozY,hsh,train
Fn013C9fm3c,hsh,val
6rGFR9xWcRE,hsh,train
A8F4Xkwjrv4,hsh,val
FZr99vcwueA,hsh,val
LpYTqFB8Tbo,hsh,train
iLbtJIyvxa8,hsh,train
i-qoNdRLTig,hsh,train
KgKL7tHf3cI,hsh,train
PUmuL9tvRr8,hsh,test
FZuXO8VJzV4,hsh,train
UPRLgtNwkII,hsh,val
cHV32lVuYkM,hsh,train
09nEp-2jfYE,hsh,train
qNz_K1TnUcM,hsh,train
N_wei5yIIIA,hsh,train
wpBBDUIu134,hsh,train
knHgK842v7A,hsh,train
A197rKnDsxs,hsh,train
APAk5HMZ4-Q,hsh,train
3tyRUJEhX0c,hsh,train
jttVOAHJuBg,hsh,train
qZLb_HHQtpE,hsh,train
lVxclu9u5nk,hsh,train
9gNUVV_Zmfw,hsh,train
5MgqnvmpdjM,hsh,train
s_q1vcdW-lU,hsh,train
PIRJcIQcqxI,hsh,train
WuIjG4gJQH0,hsh,train
sEg6yHq-mUE,hsh,train
m9OSnytTLok,hsh,train
kmMwlqMX2WI,hsh,train
w_fXBprvnH4,hsh,train
66Y9RyRtpg4,hsh,train
kfhfY3JDcSM,hsh,train
9jzu1RTlT9g,hsh,train
TWjIsUeT1OI,hsh,train
AYQMQF7YJoM,hsh,train
kZTAPoP7qTc,hsh,train
jhgGEU7Yd2Q,hsh,val
DvPkxFHwj2Y,hsh,train
JPJoJDu3vhw,hsh,train
KBHa81o9dv8,hsh,train
1hf91jlRbIk,hsh,train
fAtyYDJtS7Q,hsh,train
ysBP9CmrtDA,hsh,train
R2XeTyKoKig,hsh,train
WgI3SDOZTMU,hsh,train
vuu-_4vH41A,hsh,train
JRJEd_lktRY,hsh,train
TO8xh1UxOUs,hsh,train
9eCLsbh5T-s,hsh,test
gPzOacHMOfA,hsh,train
ynrp-BXntOI,hsh,train
KuUFDqmp1vY,hsh,train
3ZJHWp-hLZk,hsh,train
CnOQw-TCt_w,hsh,train
mQhHdj2pxNk,hsh,train
dI8BFizA080,hsh,train
YazI3Z622bA,hsh,test
RS-KGsh2V9o,hsh,train
177KYluBo9U,hsh,train
201byg5D-xQ,hsh,train
JLIPjxb-hXU,hsh,test
Xi1ppnxpUW4,hsh,train
Hvqcs-hE-Yg,hsh,train
Mx7e8-eXvGo,hsh,train
bIsBpBC7gAY,hsh,train
E3sU1OzjRR4,hsh,train
xmpWz30TKyY,hsh,train
WKUBLpnRKb0,hsh,train
oql1eDS7bwg,hsh,train
OzQDSZnbtIA,hsh,train
MMYK-n2GJLg,hsh,train
-erXKNfpyhA,hsh,train
Wa6RcysQhmY,hsh,train
J-XbMGaZOpk,hsh,train
cKMrroK4H-c,hsh,train
S0whRcMODaw,hsh,train
k8OZXvHm8os,hsh,train
-qat_aV05b4,hsh,train
XxyoPWQiNdE,hsh,train
mJyDWWLhR4g,hsh,train
aJFU-op-hAs,hsh,train
c4TA__awTOA,hsh,train
dMUm36blgzM,hsh,train
QVfFqyIxYgU,hsh,train
mqHNSUnwFlQ,hsh,train
3UCc1VzgpHI,hsh,train
QGZ5VNuAcC8,hsh,train
OBoYISqQL1E,hsh,train
tjgWVsAA3mU,hsh,train
9tfYwKG7OzI,hsh,train
xLgZVEVP6Aw,hsh,train
VW3PXMYyU-I,hsh,train
SLCM9VYQF9o,hsh,train
pU1oEX64n5o,hsh,train
l6Q9y72XEOY,hsh,train
gD_vgdaYOsQ,hsh,train
RTtEiHd7RUE,hsh,train
NH3Y9qkHhfM,hsh,train
mxOpsnpYJJ8,hsh,train
g4oHfU5ZJQg,hsh,val
